 Bilayer MoS2

   1536  atoms

 6 atom types

            0.0000000000000000            51.1523200000000177   xlo xhi
            0.0000000000000000            44.2992085825108320   ylo yhi
         -100.0000000000000000           100.0000000000000000   zlo zhi
           25.5761600000000088             0.0000000000000000             0.0000000000000000 xy xz yz

 Atoms

      1    1    2  -0.42     0.000000000000000    0.000000000000000   -1.596930000000000
      2    1    3  -0.42     0.000000000000000    0.000000000000000    1.596930000000000
      3    1    1   0.84     0.000000000000000    1.845800357604618    0.000000000000000
      4    1    2  -0.42     1.598510000000001    2.768700536406927   -1.596930000000000
      5    1    3  -0.42     1.598510000000001    2.768700536406927    1.596930000000000
      6    1    1   0.84     1.598510000000001    4.614500894011545    0.000000000000000
      7    1    2  -0.42     3.197020000000001    5.537401072813854   -1.596930000000000
      8    1    3  -0.42     3.197020000000001    5.537401072813854    1.596930000000000
      9    1    1   0.84     3.197020000000001    7.383201430418472    0.000000000000000
     10    1    2  -0.42     4.795530000000002    8.306101609220781   -1.596930000000000
     11    1    3  -0.42     4.795530000000002    8.306101609220781    1.596930000000000
     12    1    1   0.84     4.795530000000002   10.151901966825399    0.000000000000000
     13    1    2  -0.42     6.394040000000002   11.074802145627708   -1.596930000000000
     14    1    3  -0.42     6.394040000000002   11.074802145627708    1.596930000000000
     15    1    1   0.84     6.394040000000002   12.920602503232326    0.000000000000000
     16    1    2  -0.42     7.992550000000003   13.843502682034635   -1.596930000000000
     17    1    3  -0.42     7.992550000000003   13.843502682034635    1.596930000000000
     18    1    1   0.84     7.992550000000003   15.689303039639253    0.000000000000000
     19    1    2  -0.42     9.591060000000003   16.612203218441562   -1.596930000000000
     20    1    3  -0.42     9.591060000000003   16.612203218441562    1.596930000000000
     21    1    1   0.84     9.591060000000003   18.458003576046180    0.000000000000000
     22    1    2  -0.42    11.189570000000004   19.380903754848489   -1.596930000000000
     23    1    3  -0.42    11.189570000000004   19.380903754848489    1.596930000000000
     24    1    1   0.84    11.189570000000004   21.226704112453107    0.000000000000000
     25    1    2  -0.42    12.788080000000004   22.149604291255416   -1.596930000000000
     26    1    3  -0.42    12.788080000000004   22.149604291255416    1.596930000000000
     27    1    1   0.84    12.788080000000004   23.995404648860034    0.000000000000000
     28    1    2  -0.42    14.386590000000005   24.918304827662343   -1.596930000000000
     29    1    3  -0.42    14.386590000000005   24.918304827662343    1.596930000000000
     30    1    1   0.84    14.386590000000005   26.764105185266961    0.000000000000000
     31    1    2  -0.42    15.985100000000006   27.687005364069270   -1.596930000000000
     32    1    3  -0.42    15.985100000000006   27.687005364069270    1.596930000000000
     33    1    1   0.84    15.985100000000006   29.532805721673888    0.000000000000000
     34    1    2  -0.42    17.583610000000006   30.455705900476197   -1.596930000000000
     35    1    3  -0.42    17.583610000000006   30.455705900476197    1.596930000000000
     36    1    1   0.84    17.583610000000006   32.301506258080815    0.000000000000000
     37    1    2  -0.42    19.182120000000007   33.224406436883124   -1.596930000000000
     38    1    3  -0.42    19.182120000000007   33.224406436883124    1.596930000000000
     39    1    1   0.84    19.182120000000007   35.070206794487742    0.000000000000000
     40    1    2  -0.42    20.780630000000007   35.993106973290051   -1.596930000000000
     41    1    3  -0.42    20.780630000000007   35.993106973290051    1.596930000000000
     42    1    1   0.84    20.780630000000007   37.838907330894669    0.000000000000000
     43    1    2  -0.42    22.379140000000008   38.761807509696978   -1.596930000000000
     44    1    3  -0.42    22.379140000000008   38.761807509696978    1.596930000000000
     45    1    1   0.84    22.379140000000008   40.607607867301596    0.000000000000000
     46    1    2  -0.42    23.977650000000008   41.530508046103905   -1.596930000000000
     47    1    3  -0.42    23.977650000000008   41.530508046103905    1.596930000000000
     48    1    1   0.84    23.977650000000008   43.376308403708523    0.000000000000000
     49    1    2  -0.42     3.197020000000001    0.000000000000000   -1.596930000000000
     50    1    3  -0.42     3.197020000000001    0.000000000000000    1.596930000000000
     51    1    1   0.84     3.197020000000001    1.845800357604618    0.000000000000000
     52    1    2  -0.42     4.795530000000002    2.768700536406927   -1.596930000000000
     53    1    3  -0.42     4.795530000000002    2.768700536406927    1.596930000000000
     54    1    1   0.84     4.795530000000002    4.614500894011545    0.000000000000000
     55    1    2  -0.42     6.394040000000002    5.537401072813854   -1.596930000000000
     56    1    3  -0.42     6.394040000000002    5.537401072813854    1.596930000000000
     57    1    1   0.84     6.394040000000002    7.383201430418472    0.000000000000000
     58    1    2  -0.42     7.992550000000003    8.306101609220781   -1.596930000000000
     59    1    3  -0.42     7.992550000000003    8.306101609220781    1.596930000000000
     60    1    1   0.84     7.992550000000003   10.151901966825399    0.000000000000000
     61    1    2  -0.42     9.591060000000003   11.074802145627708   -1.596930000000000
     62    1    3  -0.42     9.591060000000003   11.074802145627708    1.596930000000000
     63    1    1   0.84     9.591060000000003   12.920602503232326    0.000000000000000
     64    1    2  -0.42    11.189570000000004   13.843502682034635   -1.596930000000000
     65    1    3  -0.42    11.189570000000004   13.843502682034635    1.596930000000000
     66    1    1   0.84    11.189570000000004   15.689303039639253    0.000000000000000
     67    1    2  -0.42    12.788080000000004   16.612203218441562   -1.596930000000000
